心血管康复医学杂志,Chinese Journal of Cardiovascular Rehabilitation Medicine  심혈관강복의학잡지,Xin Xue Guan Kang Fu Yi Xue Za Zhi
中西医结合心脑血管病杂志,Chinese Journal of Integrative Medicine on Cardio/Cerebrovascular Disease  ,Zhong Xi Yi Jie He Xin Nao Xue Guan Bing Za Zhi
国际外科学杂志,International Journal of Surgery  국제외과학잡지,Guo Ji Wai Ke Xue Za Zhi
介入放射学杂志,Journal of Interventional Radiology  개입방사학잡지,Jie Ru Fang She Xue Za Zhi
中国医院,Chinese Hospitals  중국의원,Zhong Guo Yi Yuan
解放军医学杂志,Medical Journal of Chinese People's Liberation Army  해방군의학잡지,Jie Fang Jun Yi Xue Za Zhi
中华神经科杂志,Chinese Journal of Neurology  중화신경과잡지,Zhong Hua Shen Jing Ke Za Zhi
广州中医药大学学报,Journal of Guangzhou University of Traditional Chinese Medicine  광주중의약대학학보,Guang Zhou Zhong Yi Yao Da Xue Xue Bao
医学研究生学报,Journal of Medical Postgraduates  의학구생학보,Yi Xue Yan Jiu Sheng Xue Bao
中国医院药学杂志,Chinese Journal of Hospital Pharmacy  중국의원약학잡지,Zhong Guo Yi Yuan Yao Xue Za Zhi
中国临床护理,Chinese Clinical Nursing  중국림상호리,Zhong Guo Yi Xue Wen Zhai - Hu Li Xue Fen Ce
国际心血管病杂志,International Journal of Cardiovascular Disease  국제심혈관병잡지,Guo Ji Xin Xue Guan Bing Za Zhi
创伤外科杂志,Journal of Traumatic Surgery  창상외과잡지,Chuang Shang Wai Ke Za Zhi
中国医科大学学报,Journal of China Medical University  중국의과대학학보,Zhong Guo Yi Ke Da Xue Xue Bao
肝胆胰外科杂志,Journal of Hepatopancreatobiliary Surgery  간담외과잡지,Gan Dan Yi Wai Ke Za Zhi
中国实验方剂学杂志,Chinese Journal of Experimental Traditional Medical Formulae  중국실험방제학잡지,Zhong Guo Shi Yan Fang Ji Xue Za Zhi
南京中医药大学学报,Journal of Nanjing University of Traditional Chinese Medicine  남경중의약대학학보,Nan Jing Zhong Yi Yao Da Xue Xue Bao
中医正骨,The Journal of Traditional Chinese Orthopedics and Traumatology  중의정골,Zhong Yi Zheng Gu
中国脑血管病杂志,Chinese Journal of Cerebrovascular Diseases  중국뇌혈관병잡지,Zhong Guo Nao Xue Guan Bing Za Zhi
中国现代医学杂志,China Journal of Modern Medicine  중국현대의학잡지,Zhong Guo Xian Dai Yi Xue Za Zhi
中国中医急症,Journal of Emergency in Traditional Chinese Medicine  중국중의급증,Zhong Guo Zhong Yi Ji Zheng
河北医科大学学报,Journal of Hebei Medical University  하북의과대학학보,He Bei Yi Ke Da Xue Xue Bao
实用预防医学,Practical Preventive Medicine  실용예방의학,Shi Yong Yu Fang Yi Xue
中国卫生事业管理,Chinese Health Service Management  중국위생사업관리,Zhong Guo Wei Sheng Shi Ye Guan Li
