江汉石油职工大学学报,分布式光纤井下监测水平井多级压裂方法,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhNqaHN5emdkeHhiMjAyMDAyMDE4Ggh2anBkOWR2eQ%3D%3D,['尚琼'],"2020, 33(2)","页岩气水平井目前多采用泵送桥塞和射孔联作工艺,该工艺能同时控制多条裂缝的起裂和延伸,但压裂成缝方位难以准确可靠地探测出.高分辨率分布式光纤声波感应(DAS)和温度感应(DTS)利用光纤中传输光的背向拉曼散射效应,可对光纤本身所处的声波场、温度场分布情况进行实时分布式的测量,利用光时域反射技术对测量点精确定位,可实现水平井多级多簇压裂施工期间裂缝起裂、扩展及延伸的实时监测.","分布式光纤,动态监测,多级压裂,压裂液,支撑剂"
江汉石油职工大学学报,江汉油田非常规石油工程技术难点及发展方向探讨,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhNqaHN5emdkeHhiMjAyMDA1MDA3Ggh2anBkOWR2eQ%3D%3D,"金燕波,陈忠","2020, 33(5)","围绕深层常压页岩气、陆相页岩油以及陆相凝析页岩气藏等勘探开发主力对象存在的储层品质变差、埋藏深度增加、地质条件复杂化等现象,提出了钻井工程、压裂完井工程和排采工艺的发展方向:钻井工程技术为复杂地层钻井提速技术、高性能水基钻井液体系、""井工厂""钻井技术;压裂工程技术为常压页岩气低成本压裂技术、深层页岩气高效压裂技术、陆相页岩油""人工油藏"";排采工程技术为凝析油气藏排采工艺技术、长水平段智能平衡采油气完井技术和智能排水采气工艺技术.","江汉油田,非常规石油工程技术,技术难点,发展方向"
江汉石油职工大学学报,"涪陵页岩气开发测录井服务成本管理创新做法
——以江汉测录井西南项目部为例",http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhNqaHN5emdkeHhiMjAyMDA1MDMyGgh2anBkOWR2eQ%3D%3D,['张凤英'],"2020, 33(5)","为了探索涪陵页岩气开发成本控制有效措施,以江汉测录井西南项目部测录井服务为研究对象,系统总结了促进思想观念转变、全面盘活人力资源、增强人力资源有效流动和充分发挥激励作用等成本管理等创新措施,实现了施工单位工作量增加,成本不升,收入和利润持续增涨,队伍稳定的良好局面.创新经验与做法值得同行借鉴.","涪陵地区,西南项目部,页岩气开发,成本管理"
江汉石油职工大学学报,国有企业“大监督”体系构建的几点认识,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhNqaHN5emdkeHhiMjAyMDA0MDM1Ggh2anBkOWR2eQ%3D%3D,['刘飞'],"2020, 33(4)","大监督体系涉及纪检监察部、内控审计部、监事会、法律事务部和工会五个部门,这五个部门的最终目的都是保证经济的本质安全,但在履职依据、职责定位、监督方式、监督内容方面都有自己的特点.要充分发挥大监督体系整合企业内部监督资源,着力提升国有企业内部监督实效的作用,就要建立完善“大监督”组织体制,建立“大监督”信息共享机制,建立“大监督”成效考核机制,以及强化“大监督”人才队伍建设.","国有企业,大监督体系,监督管理,经营管理"
