广东石油化工学院学报,复杂断块油藏屏障注水机理研究,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg9tbXh5eGIyMDIwMDYwMDcaCHZqcGQ5ZHZ5,"王雨,李扬,陈存良,吴晓慧,杨明","2020, 30(6)","气顶油藏在开采过程中,由于原有的压力平衡被打破,所以储层内的气体会侵入油藏.气体侵入油藏后会严重影响油的渗流能力,油井的产油量急剧下降.目前屏障注水较多地应用在渤海气顶油藏的开发中,但是对注水方式研究的内容较少.基于B油田的特点建立机理模型,对气顶油藏屏障注水运移规律及作用机理进行分析.研究结果表明:早期注水可以有效地抑制油井气窜;周期性屏障注水既能利用气顶膨胀的能量,又能有效地利用屏障注水控制油井气窜,使得油井见气后生产油气比处于较低的水平,提高油井开发效果.","气顶油藏,注水时机,周期性屏障注水"
广东石油化工学院学报,中国化工出口贸易的影响因素分析,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg9tbXh5eGIyMDIwMDEwMTkaCHZqcGQ5ZHZ5,"董海英,徐元栋","2020, 30(1)","近年来,随着中国经济的快速增长,化工出口贸也快速增长.中国逐渐成为化工出口贸大国,但却是化工净进口国,产品竞争优势较弱,影响化工出口贸的因素也越来越受到关注.基于2006—2017年的数据,采用逐步回归分析法确定影响化工出口贸的主要因素,结果表明研发投外商投资企业平均用工人数对化工出口贸的影响是显著的,有正向拉动作用;固定资产投资的影响是显著的,但却是反向作用.最后提出相应的政策建议.","化工出口贸,影响因素,逐步回归分析"
广东石油化工学院学报,考虑压敏的异常高压气藏产能校正及适用研究,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg9tbXh5eGIyMDIwMDQwMDMaCHZqcGQ5ZHZ5,"陈玉玺,蒋利平,李华,张辉","2020, 30(4)","DF1-1气田中深层H1气组为异常高压低渗气藏,实验数据显示随着地层压力不断下降,储层渗透率不断变小且减小趋势及程度并不相同,其对应的直接结果可能会导致气藏产能下降,从而影响气藏的开发效果.从基础实验数据分析入手,根据渗透率随覆压变化的三种表现形式:指数式、二重乘幂函数式和幂函数式,计算出三种形式下各自渗透率变化系数,同时考虑非达西效应的影响,对基础的达西渗流二项式产能方程进行修正.通过修正后的产能方程可以定量分析压敏效应,将三种方程在DF1-1气田进行拟合,与地层实际测试结果进行对比总结出二重乘幂函数式结果更为接近,推荐二重乘幂函数式作为本气田产能分析方程,据此可更加准确地指导该类气藏的开发.","异常高压,低渗气藏,压敏,产能,适用性"
